Order_ID,Order_Date,Order_Day,Order_Week_Day,Order_Month,Order_Month_Name,Order_Year,Order_Quarter,Quarter_Label,Order_EOMonth,Ship_Date,Ship_Day,Ship_WeekDay,Ship_Month,Ship_Month_Name,Ship_Year,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Selling_Price_Per_Unit,Adjusted_Sales,Quantity,Discount,Discount_Amount,Profit,Profit_Per_Unit,Total_Profit,Total_Revenue,,,,
CA-2015-164833,04-06-2015,4,Thursday,6,Jun,2015,2,Q2,30-06-2015,04-06-2015,4,Thursday,6,Jun,2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$7.38,$3.69,$7.38,2,0%,$0.00,$3.47,$1.73,$3.47,$14.76,,,,
CA-2015-164833,04-06-2015,4,Thursday,6,Jun,2015,2,Q2,30-06-2015,04-06-2015,4,Thursday,6,Jun,2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$9.26,$4.63,$9.26,2,0%,$0.00,$3.06,$1.53,$3.06,$18.52,,,,
CA-2015-125423,13-12-2015,13,Sunday,12,Dec,2015,4,Q4,31-12-2015,15-12-2015,15,Tuesday,12,Dec,2015,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,$9.96,$4.98,$9.96,2,0%,$0.00,$4.58,$2.29,$4.58,$19.92,,,,
US-2014-130379,25-05-2014,25,Sunday,5,May,2014,2,Q2,31-05-2014,29-05-2014,29,Thursday,5,May,2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,$75.60,$37.80,$15.12,2,80%,$0.60,-$166.32,-$83.16,-$166.32,$30.24,,,,
US-2014-130379,25-05-2014,25,Sunday,5,May,2014,2,Q2,31-05-2014,29-05-2014,29,Thursday,5,May,2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$29.32,$14.66,$11.73,2,60%,$0.18,-$24.19,-$12.09,-$24.19,$23.46,,,,
CA-2016-168956,16-02-2016,16,Tuesday,2,Feb,2016,1,Q1,29-02-2016,20-02-2016,20,Saturday,2,Feb,2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$92.06,$15.34,$18.41,6,80%,$0.74,-$225.56,-$37.59,-$225.56,$110.48,,,,
CA-2016-168956,16-02-2016,16,Tuesday,2,Feb,2016,1,Q1,29-02-2016,20-02-2016,20,Saturday,2,Feb,2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,$6.98,$1.74,$5.58,4,20%,$0.01,$1.83,$0.46,$1.83,$22.32,,,,
CA-2016-168956,16-02-2016,16,Tuesday,2,Feb,2016,1,Q1,29-02-2016,20-02-2016,20,Saturday,2,Feb,2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",$62.96,$20.99,$44.07,3,30%,$0.19,-$2.70,-$0.90,-$2.70,$132.21,,,,
CA-2016-168956,16-02-2016,16,Tuesday,2,Feb,2016,1,Q1,29-02-2016,20-02-2016,20,Saturday,2,Feb,2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,$5.18,$5.18,$4.15,1,20%,$0.01,$1.81,$1.81,$1.81,$4.15,,,,
CA-2016-167507,22-12-2016,22,Thursday,12,Dec,2016,4,Q4,31-12-2016,28-12-2016,28,Wednesday,12,Dec,2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$31.32,$3.13,$9.40,10,70%,$0.22,-$25.06,-$2.51,-$25.06,$93.96,,,,
CA-2016-167507,22-12-2016,22,Thursday,12,Dec,2016,4,Q4,31-12-2016,28-12-2016,28,Wednesday,12,Dec,2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$11.84,$2.96,$9.47,4,20%,$0.02,$3.11,$0.78,$3.11,$37.89,,,,
CA-2016-167507,22-12-2016,22,Thursday,12,Dec,2016,4,Q4,31-12-2016,28-12-2016,28,Wednesday,12,Dec,2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$22.78,$22.78,$18.23,1,20%,$0.05,$4.84,$4.84,$4.84,$18.23,,,,
CA-2016-109344,08-02-2016,8,Monday,2,Feb,2016,1,Q1,29-02-2016,11-02-2016,11,Thursday,2,Feb,2016,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,"$1,127.98",$375.99,$902.38,3,20%,$2.26,$126.90,$42.30,$126.90,"$2,707.14",,,,
US-2015-140851,13-07-2015,13,Monday,7,Jul,2015,3,Q3,31-07-2015,15-07-2015,15,Wednesday,7,Jul,2015,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$38.88,$6.48,$38.88,6,0%,$0.00,$18.66,$3.11,$18.66,$233.28,,,,
CA-2014-103373,18-05-2014,18,Sunday,5,May,2014,2,Q2,31-05-2014,24-05-2014,24,Saturday,5,May,2014,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,$779.80,$389.90,$467.88,2,40%,$3.12,-$168.96,-$84.48,-$168.96,$935.76,,,,
CA-2017-145884,21-10-2017,21,Saturday,10,Oct,2017,4,Q4,31-10-2017,21-10-2017,21,Saturday,10,Oct,2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,"$1,439.92",$179.99,"$1,439.92",8,0%,$0.00,$374.38,$46.80,$374.38,"$11,519.36",,,,
CA-2017-145884,21-10-2017,21,Saturday,10,Oct,2017,4,Q4,31-10-2017,21-10-2017,21,Saturday,10,Oct,2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$262.11,$262.11,$262.11,1,0%,$0.00,$62.91,$62.91,$62.91,$262.11,,,,
CA-2015-131422,05-11-2015,5,Thursday,11,Nov,2015,4,Q4,30-11-2015,09-11-2015,9,Monday,11,Nov,2015,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,$207.00,$69.00,$165.60,3,20%,$0.41,$25.88,$8.63,$25.88,$496.80,,,,
CA-2017-162691,01-08-2017,1,Tuesday,8,Aug,2017,3,Q3,31-08-2017,07-08-2017,7,Monday,8,Aug,2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,"$1,439.98",$479.99,$863.99,3,40%,$5.76,-$264.00,-$88.00,-$264.00,"$2,591.97",,,,
CA-2017-162691,01-08-2017,1,Tuesday,8,Aug,2017,3,Q3,31-08-2017,07-08-2017,7,Monday,8,Aug,2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,$36.29,$5.18,$29.03,7,20%,$0.07,$12.70,$1.81,$12.70,$203.21,,,,
CA-2014-141278,21-06-2014,21,Saturday,6,Jun,2014,2,Q2,30-06-2014,24-06-2014,24,Tuesday,6,Jun,2014,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,$21.40,$4.28,$21.40,5,0%,$0.00,$6.21,$1.24,$6.21,$107.00,,,,
CA-2017-122693,19-02-2017,19,Sunday,2,Feb,2017,1,Q1,28-02-2017,21-02-2017,21,Tuesday,2,Feb,2017,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,"$1,245.86",$177.98,"$1,245.86",7,0%,$0.00,$361.30,$51.61,$361.30,"$8,721.02",,,,
CA-2014-117345,01-08-2014,1,Friday,8,Aug,2014,3,Q3,31-08-2014,05-08-2014,5,Tuesday,8,Aug,2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,$17.54,$5.85,$14.04,3,20%,$0.04,$5.92,$1.97,$5.92,$42.11,,,,
CA-2014-117345,01-08-2014,1,Friday,8,Aug,2014,3,Q3,31-08-2014,05-08-2014,5,Tuesday,8,Aug,2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$44.13,$11.03,$35.30,4,20%,$0.09,$12.14,$3.03,$12.14,$141.21,,,,
CA-2014-117345,01-08-2014,1,Friday,8,Aug,2014,3,Q3,31-08-2014,05-08-2014,5,Tuesday,8,Aug,2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,$62.92,$62.92,$50.34,1,20%,$0.13,$10.22,$10.22,$10.22,$50.34,,,,
CA-2014-117345,01-08-2014,1,Friday,8,Aug,2014,3,Q3,31-08-2014,05-08-2014,5,Tuesday,8,Aug,2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,$39.15,$62.64,2,20%,$0.16,$29.36,$14.68,$29.36,$125.29,,,,
CA-2016-157763,18-07-2016,18,Monday,7,Jul,2016,3,Q3,31-07-2016,23-07-2016,23,Saturday,7,Jul,2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$140.81,$140.81,$140.81,1,0%,$0.00,$39.43,$39.43,$39.43,$140.81,,,,
CA-2015-135391,09-02-2015,9,Monday,2,Feb,2015,1,Q1,28-02-2015,11-02-2015,11,Wednesday,2,Feb,2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,$40.10,$10.02,$32.08,4,20%,$0.08,$13.53,$3.38,$13.53,$128.31,,,,
CA-2015-135391,09-02-2015,9,Monday,2,Feb,2015,1,Q1,28-02-2015,11-02-2015,11,Wednesday,2,Feb,2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$40.78,$20.39,$16.31,2,60%,$0.24,-$30.59,-$15.29,-$30.59,$32.63,,,,
US-2017-113852,29-07-2017,29,Saturday,7,Jul,2017,3,Q3,31-07-2017,02-08-2017,2,Wednesday,8,Aug,2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,$90.57,$30.19,$90.57,3,0%,$0.00,$11.77,$3.92,$11.77,$271.71,,,,
US-2017-158512,12-01-2017,12,Thursday,1,Jan,2017,1,Q1,31-01-2017,17-01-2017,17,Tuesday,1,Jan,2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$40.08,$6.68,$40.08,6,0%,$0.00,$19.24,$3.21,$19.24,$240.48,,,,
US-2017-158512,12-01-2017,12,Thursday,1,Jan,2017,1,Q1,31-01-2017,17-01-2017,17,Tuesday,1,Jan,2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$37.68,$18.84,$37.68,2,0%,$0.00,$15.83,$7.91,$15.83,$75.36,,,,
CA-2017-128370,10-09-2017,10,Sunday,9,Sep,2017,3,Q3,30-09-2017,10-09-2017,10,Sunday,9,Sep,2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$362.35,$120.78,$289.88,3,20%,$0.72,$27.18,$9.06,$27.18,$869.64,,,,
CA-2017-128370,10-09-2017,10,Sunday,9,Sep,2017,3,Q3,30-09-2017,10-09-2017,10,Sunday,9,Sep,2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,$7.18,$3.59,$5.75,2,20%,$0.01,$2.25,$1.12,$2.25,$11.49,,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,$34.76,$34.76,1,0%,$0.00,$9.73,$9.73,$9.73,$34.76,,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$831.20,$166.24,$831.20,5,0%,$0.00,$124.68,$24.94,$124.68,"$4,156.00",,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,$26.40,$5.28,$26.40,5,0%,$0.00,$11.88,$2.38,$11.88,$132.00,,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$106.75,$15.25,$106.75,7,0%,$0.00,$49.11,$7.02,$49.11,$747.25,,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,$97.82,$48.91,$97.82,2,0%,$0.00,$45.98,$22.99,$45.98,$195.64,,,,
CA-2015-160472,20-07-2015,20,Monday,7,Jul,2015,3,Q3,31-07-2015,25-07-2015,25,Saturday,7,Jul,2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,$141.40,$28.28,$141.40,5,0%,$0.00,$38.18,$7.64,$38.18,$707.00,,,,
CA-2014-114643,13-06-2014,13,Friday,6,Jun,2014,2,Q2,30-06-2014,17-06-2014,17,Tuesday,6,Jun,2014,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,$14.52,$4.84,$14.52,3,0%,$0.00,$4.79,$1.60,$4.79,$43.56,,,,
US-2017-158218,12-05-2017,12,Friday,5,May,2017,2,Q2,31-05-2017,15-05-2017,15,Monday,5,May,2017,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$127.92,$25.58,$102.34,5,20%,$0.26,-$15.99,-$3.20,-$15.99,$511.68,,,,
US-2017-158218,12-05-2017,12,Friday,5,May,2017,2,Q2,31-05-2017,15-05-2017,15,Monday,5,May,2017,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$34.24,$8.56,$6.85,4,80%,$0.27,-$53.07,-$13.27,-$53.07,$27.39,,,,
CA-2015-121608,03-09-2015,3,Thursday,9,Sep,2015,3,Q3,30-09-2015,05-09-2015,5,Saturday,9,Sep,2015,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$137.62,$68.81,$137.62,2,0%,$0.00,$60.55,$30.28,$60.55,$275.24,,,,
CA-2015-121608,03-09-2015,3,Thursday,9,Sep,2015,3,Q3,30-09-2015,05-09-2015,5,Saturday,9,Sep,2015,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,$100.49,$100.49,$100.49,1,0%,$0.00,$25.12,$25.12,$25.12,$100.49,,,,
US-2017-121251,26-03-2017,26,Sunday,3,Mar,2017,1,Q1,31-03-2017,27-03-2017,27,Monday,3,Mar,2017,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",$257.57,$128.78,$206.05,2,20%,$0.52,-$28.98,-$14.49,-$28.98,$412.11,,,,
US-2017-121251,26-03-2017,26,Sunday,3,Mar,2017,1,Q1,31-03-2017,27-03-2017,27,Monday,3,Mar,2017,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),$119.96,$29.99,$119.96,4,0%,$0.00,$33.59,$8.40,$33.59,$479.84,,,,
CA-2014-151078,12-11-2014,12,Wednesday,11,Nov,2014,4,Q4,30-11-2014,12-11-2014,12,Wednesday,11,Nov,2014,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$49.63,$12.41,$39.71,4,20%,$0.10,$4.96,$1.24,$4.96,$158.82,,,,
US-2016-100839,13-10-2016,13,Thursday,10,Oct,2016,4,Q4,31-10-2016,17-10-2016,17,Monday,10,Oct,2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$727.45,$145.49,$363.73,5,50%,$3.64,-$465.57,-$93.11,-$465.57,"$1,818.63",,,,
US-2016-100839,13-10-2016,13,Thursday,10,Oct,2016,4,Q4,31-10-2016,17-10-2016,17,Monday,10,Oct,2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",$24.96,$8.32,$19.97,3,20%,$0.05,$4.37,$1.46,$4.37,$59.90,,,,
US-2017-116659,12-11-2017,12,Sunday,11,Nov,2017,4,Q4,30-11-2017,12-11-2017,12,Sunday,11,Nov,2017,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,$370.78,$123.59,$222.47,3,40%,$1.48,-$92.70,-$30.90,-$92.70,$667.41,,,,
CA-2017-118857,15-04-2017,15,Saturday,4,Apr,2017,2,Q2,30-04-2017,18-04-2017,18,Tuesday,4,Apr,2017,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",$196.45,$39.29,$196.45,5,0%,$0.00,$70.72,$14.14,$70.72,$982.25,,,,
CA-2015-127110,25-06-2015,25,Thursday,6,Jun,2015,2,Q2,30-06-2015,01-07-2015,1,Wednesday,7,Jul,2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,$31.10,$5.18,$24.88,6,20%,$0.06,$10.89,$1.81,$10.89,$149.30,,,,
CA-2015-127110,25-06-2015,25,Thursday,6,Jun,2015,2,Q2,30-06-2015,01-07-2015,1,Wednesday,7,Jul,2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$78.26,$39.13,$62.60,2,20%,$0.16,-$17.61,-$8.80,-$17.61,$125.21,,,,
CA-2016-148201,26-08-2016,26,Friday,8,Aug,2016,3,Q3,31-08-2016,29-08-2016,29,Monday,8,Aug,2016,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$6.48,$6.48,$6.48,1,0%,$0.00,$3.11,$3.11,$3.11,$6.48,,,,
CA-2014-116932,21-07-2014,21,Monday,7,Jul,2014,3,Q3,31-07-2014,25-07-2014,25,Friday,7,Jul,2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,$99.20,$19.84,$99.20,5,0%,$0.00,$25.79,$5.16,$25.79,$496.00,,,,
CA-2014-116932,21-07-2014,21,Monday,7,Jul,2014,3,Q3,31-07-2014,25-07-2014,25,Friday,7,Jul,2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$801.57,$400.78,$641.25,2,20%,$1.60,$50.10,$25.05,$50.10,"$1,282.51",,,,
CA-2014-116932,21-07-2014,21,Monday,7,Jul,2014,3,Q3,31-07-2014,25-07-2014,25,Friday,7,Jul,2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",$272.85,$272.85,$218.28,1,20%,$0.55,$27.28,$27.28,$27.28,$218.28,,,,
CA-2017-142888,21-11-2017,21,Tuesday,11,Nov,2017,4,Q4,30-11-2017,25-11-2017,25,Saturday,11,Nov,2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,$70.98,$70.98,$70.98,1,0%,$0.00,$20.58,$20.58,$20.58,$70.98,,,,
CA-2014-147914,04-06-2014,4,Wednesday,6,Jun,2014,2,Q2,30-06-2014,09-06-2014,9,Monday,6,Jun,2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,$16.22,$8.11,$12.98,2,20%,$0.03,$5.88,$2.94,$5.88,$25.96,,,,
US-2016-112977,10-03-2016,10,Thursday,3,Mar,2016,1,Q1,31-03-2016,16-03-2016,16,Wednesday,3,Mar,2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,$176.78,$176.78,$141.43,1,20%,$0.35,-$22.10,-$22.10,-$22.10,$141.43,,,,
CA-2017-112039,25-03-2017,25,Saturday,3,Mar,2017,1,Q1,31-03-2017,29-03-2017,29,Wednesday,3,Mar,2017,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,$470.38,$156.79,$376.30,3,20%,$0.94,$47.04,$15.68,$47.04,"$1,128.90",,,,
CA-2017-118885,29-12-2017,29,Friday,12,Dec,2017,4,Q4,31-12-2017,02-01-2018,2,Tuesday,1,Jan,2018,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$393.57,$98.39,$314.85,4,20%,$0.79,-$44.28,-$11.07,-$44.28,"$1,259.42",,,,
CA-2017-118885,29-12-2017,29,Friday,12,Dec,2017,4,Q4,31-12-2017,02-01-2018,2,Tuesday,1,Jan,2018,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,$302.38,$100.79,$241.90,3,20%,$0.60,$22.68,$7.56,$22.68,$725.70,,,,
US-2017-166611,28-03-2017,28,Tuesday,3,Mar,2017,1,Q1,31-03-2017,02-04-2017,2,Sunday,4,Apr,2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,$68.74,$7.64,$20.62,9,70%,$0.48,-$48.12,-$5.35,-$48.12,$185.60,,,,
CA-2015-109512,05-03-2015,5,Thursday,3,Mar,2015,1,Q1,31-03-2015,05-03-2015,5,Thursday,3,Mar,2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,$29.34,$9.78,$29.34,3,0%,$0.00,$14.67,$4.89,$14.67,$88.02,,,,
CA-2015-109512,05-03-2015,5,Thursday,3,Mar,2015,1,Q1,31-03-2015,05-03-2015,5,Thursday,3,Mar,2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$383.61,$54.80,$345.25,7,10%,$0.38,$63.93,$9.13,$63.93,"$2,416.72",,,,
CA-2015-109512,05-03-2015,5,Thursday,3,Mar,2015,1,Q1,31-03-2015,05-03-2015,5,Thursday,3,Mar,2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$563.40,$140.85,$563.40,4,0%,$0.00,$67.61,$16.90,$67.61,"$2,253.60",,,,
